            [852229] | main() {
   0.040 us [852229] |     build_int_cst();
   0.040 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.067 us [852229] |     build_int_cst();
   0.046 us [852229] |     build_int_cst();
   0.042 us [852229] |     is_empty_type();
   0.042 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.038 us [852229] |     is_empty_type();
   0.048 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.044 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.058 us [852229] |     build_int_cst();
   0.042 us [852229] |     is_empty_type();
   0.042 us [852229] |     build_int_cst();
   0.040 us [852229] |     build_int_cst();
   0.035 us [852229] |     is_empty_type();
   0.042 us [852229] |     build_int_cst();
   0.041 us [852229] |     build_int_cst();
   0.052 us [852229] |     is_empty_type();
   0.063 us [852229] |     build_int_cst();
   0.047 us [852229] |     build_int_cst();
   0.047 us [852229] |     is_empty_type();
   0.047 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.043 us [852229] |     is_empty_type();
   0.045 us [852229] |     build_int_cst();
   0.041 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.045 us [852229] |     build_int_cst();
   0.039 us [852229] |     build_int_cst();
   0.038 us [852229] |     is_empty_type();
   0.043 us [852229] |     build_int_cst();
   0.040 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.041 us [852229] |     build_int_cst();
   0.039 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.045 us [852229] |     build_int_cst();
   0.055 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.038 us [852229] |     is_empty_type();
   0.065 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.047 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.041 us [852229] |     build_int_cst();
   0.042 us [852229] |     is_empty_type();
   0.052 us [852229] |     build_int_cst();
   0.039 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.047 us [852229] |     build_int_cst();
   0.041 us [852229] |     build_int_cst();
   0.044 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.040 us [852229] |     build_int_cst();
   0.040 us [852229] |     is_empty_type();
   0.042 us [852229] |     build_int_cst();
   0.041 us [852229] |     build_int_cst();
   0.040 us [852229] |     is_empty_type();
   0.052 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.050 us [852229] |     build_int_cst();
   0.045 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.113 us [852229] |     mode_for_vector();
   0.058 us [852229] |     build_int_cst();
   0.046 us [852229] |     build_int_cst();
   0.051 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.046 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.036 us [852229] |     is_empty_type();
   0.051 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.048 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.043 us [852229] |     is_empty_type();
   0.528 us [852229] |     mode_for_vector();
   0.309 us [852229] |     build_int_cst();
   0.104 us [852229] |     build_int_cst();
   0.145 us [852229] |     is_empty_type();
   0.054 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.045 us [852229] |     build_int_cst();
   0.047 us [852229] |     build_int_cst();
   0.040 us [852229] |     is_empty_type();
   0.049 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.043 us [852229] |     is_empty_type();
   0.110 us [852229] |     mode_for_vector();
   0.055 us [852229] |     build_int_cst();
   0.049 us [852229] |     build_int_cst();
   0.051 us [852229] |     is_empty_type();
   0.045 us [852229] |     build_int_cst();
   0.046 us [852229] |     build_int_cst();
   0.046 us [852229] |     is_empty_type();
   0.045 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.079 us [852229] |     mode_for_vector();
   0.275 us [852229] |     build_int_cst();
   0.053 us [852229] |     build_int_cst();
   0.045 us [852229] |     is_empty_type();
   0.046 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.038 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.070 us [852229] |     mode_for_vector();
   0.052 us [852229] |     build_int_cst();
   0.045 us [852229] |     build_int_cst();
   0.052 us [852229] |     is_empty_type();
   0.042 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.075 us [852229] |     mode_for_vector();
   0.043 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.043 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.046 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.038 us [852229] |     is_empty_type();
   0.066 us [852229] |     build_int_cst();
   0.049 us [852229] |     build_int_cst();
   0.043 us [852229] |     is_empty_type();
   0.051 us [852229] |     build_int_cst();
   0.047 us [852229] |     build_int_cst();
   0.043 us [852229] |     is_empty_type();
   0.061 us [852229] |     build_int_cst();
   0.049 us [852229] |     build_int_cst();
   0.049 us [852229] |     is_empty_type();
   0.059 us [852229] |     build_int_cst();
   0.045 us [852229] |     build_int_cst();
   0.046 us [852229] |     is_empty_type();
   0.055 us [852229] |     build_int_cst();
   0.047 us [852229] |     build_int_cst();
   0.045 us [852229] |     is_empty_type();
   0.042 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.042 us [852229] |     is_empty_type();
   0.062 us [852229] |     build_int_cst();
   0.047 us [852229] |     build_int_cst();
   0.044 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.043 us [852229] |     build_int_cst();
   0.043 us [852229] |     is_empty_type();
   0.061 us [852229] |     build_int_cst();
   0.061 us [852229] |     build_int_cst();
   0.047 us [852229] |     is_empty_type();
   0.047 us [852229] |     build_int_cst();
   0.045 us [852229] |     build_int_cst();
   0.042 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.045 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.045 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.045 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.040 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.038 us [852229] |     is_empty_type();
   0.046 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.046 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.052 us [852229] |     build_int_cst();
   0.046 us [852229] |     build_int_cst();
   0.048 us [852229] |     is_empty_type();
   0.072 us [852229] |     build_int_cst();
   0.055 us [852229] |     build_int_cst();
   0.042 us [852229] |     is_empty_type();
   0.048 us [852229] |     build_int_cst();
   0.046 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.051 us [852229] |     build_int_cst();
   0.049 us [852229] |     build_int_cst();
   0.042 us [852229] |     is_empty_type();
   0.061 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.041 us [852229] |     is_empty_type();
   0.048 us [852229] |     build_int_cst();
   0.045 us [852229] |     build_int_cst();
   0.040 us [852229] |     is_empty_type();
   0.044 us [852229] |     build_int_cst();
   0.044 us [852229] |     build_int_cst();
   0.054 us [852229] |     is_empty_type();
   0.048 us [852229] |     build_int_cst();
   0.046 us [852229] |     build_int_cst();
   0.040 us [852229] |     is_empty_type();
   0.051 us [852229] |     build_int_cst();
   0.045 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
   0.388 us [852229] |     get_identifier_with_length();
   0.339 us [852229] |     build_tree_list();
   0.252 us [852229] |     get_identifier_with_length();
   0.144 us [852229] |     build_tree_list();
   0.057 us [852229] |     build_int_cst();
   0.045 us [852229] |     build_int_cst();
   0.040 us [852229] |     is_empty_type();
   0.043 us [852229] |     build_int_cst();
   0.042 us [852229] |     build_int_cst();
   0.039 us [852229] |     is_empty_type();
            [852229] |     build_function_type_list() {
   0.101 us [852229] |       tree_cons();
   0.050 us [852229] |       build_int_cst();
   0.043 us [852229] |       build_int_cst();
   0.037 us [852229] |       is_empty_type();
   0.045 us [852229] |       build_int_cst();
   0.043 us [852229] |       build_int_cst();
   0.038 us [852229] |       is_empty_type();
            [852229] |     build_varargs_function_type_list() {
   0.054 us [852229] |       tree_cons();
   0.049 us [852229] |       build_int_cst();
   0.048 us [852229] |       build_int_cst();
   0.039 us [852229] |       is_empty_type();
   0.044 us [852229] |       build_int_cst();
   0.044 us [852229] |       build_int_cst();
   0.037 us [852229] |       is_empty_type();
            [852229] |     build_function_type_list() {
   0.046 us [852229] |       tree_cons();
   0.042 us [852229] |       build_int_cst();
   0.044 us [852229] |       build_int_cst();
   0.038 us [852229] |       is_empty_type();
            [852229] |     build_varargs_function_type_list() {
   0.046 us [852229] |       tree_cons();
   0.043 us [852229] |       build_int_cst();
   0.044 us [852229] |       build_int_cst();
   0.037 us [852229] |       is_empty_type();
            [852229] |     build_function_type_list() {
   0.045 us [852229] |       tree_cons();
   0.045 us [852229] |       tree_cons();
   0.044 us [852229] |       build_int_cst();
   0.045 us [852229] |       build_int_cst();
   0.040 us [852229] |       is_empty_type();
   0.045 us [852229] |       build_int_cst();
   0.044 us [852229] |       build_int_cst();
   0.038 us [852229] |       is_empty_type();
            [852229] |     build_function_type_list() {
   0.046 us [852229] |       tree_cons();
   0.044 us [852229] |       tree_cons();
   0.044 us [852229] |       build_int_cst();
   0.044 us [852229] |       build_int_cst();
   0.038 us [852229] |       is_empty_type();
            [852229] |     add_builtin_function() {
   0.117 us [852229] |       get_qualified_type();
   0.066 us [852229] |       get_qualified_type();
            [852229] |     add_builtin_function() {
   0.053 us [852229] |       get_qualified_type();
   0.050 us [852229] |       get_qualified_type();
            [852229] |     add_builtin_function() {
   0.044 us [852229] |       get_qualified_type();
   0.050 us [852229] |       get_qualified_type();
            [852229] |     add_builtin_function() {
   0.044 us [852229] |       get_qualified_type();
   0.049 us [852229] |       get_qualified_type();
            [852229] |     add_builtin_function() {
   0.053 us [852229] |       get_qualified_type();
   0.047 us [852229] |       get_qualified_type();
            [852229] |     add_builtin_function() {
   0.046 us [852229] |       get_qualified_type();
   0.061 us [852229] |       get_qualified_type();
            [852229] |     build_function_type_list() {
   0.054 us [852229] |       tree_cons();
   0.045 us [852229] |       tree_cons();
   0.051 us [852229] |       build_int_cst();
   0.046 us [852229] |       build_int_cst();
   0.044 us [852229] |       is_empty_type();
   1.048 us [852229] |     add_builtin_function();
   0.354 us [852229] |     get_identifier_with_length();
   0.045 us [852229] |     tree_cons();
            [852229] |     build_function_type_list() {
   0.043 us [852229] |       tree_cons();
   0.043 us [852229] |       tree_cons();
   0.046 us [852229] |       tree_cons();
   0.045 us [852229] |       build_int_cst();
   0.044 us [852229] |       build_int_cst();
   0.046 us [852229] |       is_empty_type();
   2.098 us [852229] |     add_builtin_function();
